"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Battle Screech","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","17","False","False","0.07"
"1","1","Battlefield Butcher","bro","Near Mint","English","","","2023-10-26 21:38:17.963000","86","False","False","0.03"
"2","2","Battlefield Forge","bro","Near Mint","English","","","2023-10-26 21:38:17.963000","257","False","False","1.52"
"3","3","Battlefield Scavenger","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","118","False","False","0.05"
"1","1","Battleground Geist","isd","Near Mint","English","","","2023-10-26 21:38:17.963000","45","False","False","0.07"
"1","1","Battlemage's Bracers","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","48","False","False","2.63"
"1","1","Battle-Rattle Shaman","2xm","Near Mint","English","","","2023-10-26 21:38:17.963000","116","False","False","0.02"
"1","1","Battlewing Mystic","dmu","Near Mint","English","","","2023-10-26 21:38:17.963000","43","False","False","0.05"
"1","1","Beanstalk Giant // Fertile Footsteps","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","275","False","False","0.14"
"1","1","Beast of Burden","9ed","Near Mint","English","","","2023-10-30 21:48:27.477000","288","False","False",""
"3","3","Beast Whisperer","khc","Near Mint","English","","","2023-10-26 21:38:17.963000","54","False","False","3.36"
"3","3","Beast Within","onc","Near Mint","English","","","2023-10-26 21:38:17.963000","104","False","False","1.05"
"1","1","Beastbreaker of Bala Ged","ddp","Near Mint","English","","","2023-10-26 21:38:17.963000","10","False","False","0.05"
"2","2","Beastmaster Ascension","ncc","Near Mint","English","","","2023-10-26 21:38:17.963000","283","False","False","3.92"
"5","5","Beck // Call","dgm","Near Mint","English","","","2023-10-26 21:38:17.963000","123","False","False","0.33"
"2","2","Become Immense","uma","Near Mint","English","","","2023-10-26 21:38:17.963000","157","False","False","0.21"
"1","1","Bedeck // Bedazzle","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","221","False","False","0.07"
"2","2","Bedevil","dmc","Near Mint","English","","","2023-10-26 21:38:17.963000","144","False","False","0.50"
"2","2","Beetleback Chief","cm2","Near Mint","English","","","2023-10-26 21:38:17.963000","83","False","False","0.34"
"2","2","Belfry Spirit","gk2","Near Mint","English","","","2023-10-26 21:38:17.963000","29","False","False","0.13"
"1","1","Belligerent Brontodon","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","218","False","False","0.09"
"2","2","Bellowing Aegisaur","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","4","False","False","0.36"
"1","1","Bellowing Saddlebrute","ktk","Near Mint","English","","","2023-10-26 21:38:17.963000","64","False","False","0.04"
"1","1","Bellowing Tanglewurm","som","Near Mint","English","","","2023-10-26 21:38:17.963000","111","False","False","0.53"
"1","1","Benevolent Hydra","j22","Near Mint","English","","","2023-10-26 21:38:17.963000","38","False","False","11.66"
"3","3","Benevolent Offering","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","78","False","False","0.36"
"1","1","Bhaal, Lord of Murder","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","268","False","False","0.09"
"4","4","Bident of Thassa","a25","Near Mint","English","","","2023-10-26 21:38:17.963000","42","False","False","1.48"
"1","1","Big Score","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","102","False","False","1.07"
"1","1","Bile Blight","bng","Near Mint","English","","","2023-10-26 21:38:17.963000","61","False","False","0.08"
"1","1","Bilious Skulldweller","one","Near Mint","English","","","2023-10-26 21:38:17.963000","83","False","False","0.12"
"1","1","Biogenic Upgrade","2x2","Near Mint","English","","","2023-10-26 21:38:17.963000","137","False","False","0.07"
"2","2","Biomancer's Familiar","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","158","False","False","0.70"
"1","1","Biomantic Mastery","c15","Near Mint","English","","","2023-10-26 21:38:17.963000","239","False","False","0.27"
"2","2","Biovisionary","gtc","Near Mint","English","","","2023-10-26 21:38:17.963000","146","False","False","0.67"
"1","1","Bird Maiden","5ed","Near Mint","English","","","2023-10-26 21:38:17.963000","211","False","False","0.08"
"1","1","Birds of Paradise","m12","Near Mint","English","","","2023-10-30 21:40:12.583000","165","False","False",""
"3","3","Birthing Pod","nph","Near Mint","English","","","2023-10-26 21:38:17.963000","104","False","False","8.83"
"1","1","Bishop of Binding","rix","Near Mint","English","","","2023-10-26 21:38:17.963000","2","False","False","0.19"
"2","2","Bishop of Rebirth","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","5","False","False","0.35"
"4","4","Bishop of the Bloodstained","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","91","False","False","0.09"
"1","1","Bitter Chill","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","44","False","False","0.03"
"1","1","Black Dragon","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","90","False","False","0.04"
"2","2","Black Market","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","739","False","False","2.88"
"1","1","Black Oak of Odunos","bng","Near Mint","English","","","2023-10-26 21:38:17.963000","62","False","False","0.11"
"2","2","Black Sun's Twilight","one","Near Mint","English","","","2023-10-26 21:38:17.963000","84","False","False","0.42"
"1","1","Black Sun's Zenith","mbs","Near Mint","English","","","2023-10-30 21:48:27.477000","39","False","False",""
"3","3","Blackblade Reforged","dmc","Near Mint","English","","","2023-10-26 21:38:17.963000","178","False","False","0.32"
"1","1","Blackcleave Cliffs","one","Near Mint","English","","","2023-10-26 21:38:17.963000","248","False","False","3.34"
"1","1","Blacksmith's Skill","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","6","False","False","0.12"
"1","1","Bladebrand","mid","Near Mint","English","","","2023-10-26 21:38:17.963000","87","False","False","0.01"
"1","1","Bladed Ambassador","one","Near Mint","English","","","2023-10-26 21:38:17.963000","5","False","False","0.01"
"2","2","Bladegriff Prototype","cmr","Near Mint","English","","","2023-10-26 21:38:17.963000","300","False","False","0.16"
"2","2","Blades of Velis Vel","mm2","Near Mint","English","","","2023-10-26 21:38:17.963000","105","False","False","0.19"
"1","1","Blanchwood Armor","bro","Near Mint","English","","","2023-10-26 21:38:17.963000","171","False","False","0.07"
"3","3","Blasphemous Act","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","872","False","False","2.25"
"1","1","Blast-Furnace Hellkite","brc","Near Mint","English","","","2023-10-26 21:38:17.963000","12","False","False","1.16"
"1","1","Blaze Commando","dgm","Near Mint","English","","","2023-10-26 21:38:17.963000","56","False","False","0.14"
"1","1","Blazing Archon","c16","Near Mint","English","","","2023-11-13 22:47:43.173000","58","False","False",""
"1","1","Blessed Reincarnation","dtk","Near Mint","English","","","2023-10-26 21:38:17.963000","47","False","False","0.13"
"1","1","Blessed Spirits","ori","Near Mint","English","","","2023-10-26 21:38:17.963000","7","False","False","0.04"
"1","1","Blight Pile","dmu","Near Mint","English","","","2023-10-26 21:38:17.963000","82","False","False","0.02"
"1","1","Blightbelly Rat","one","Near Mint","English","","","2023-10-26 21:38:17.963000","85","False","False","0.11"
"4","4","Blighted Agent","nph","Near Mint","English","","","2023-10-26 21:38:17.963000","29","False","False","0.69"
"2","2","Blighted Woodland","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","881","False","False","0.15"
"1","1","Blightning","a25","Near Mint","English","","","2023-10-26 21:38:17.963000","198","False","False","0.19"
"1","1","Blind Obedience","c17","Near Mint","English","","","2023-10-26 21:38:17.963000","57","False","False","5.26"
"1","1","Blink Dog","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","3","False","False","0.04"
"2","2","Blink of an Eye","dom","Near Mint","English","","","2023-10-26 21:38:17.963000","46","False","False","0.12"
"1","1","Blinkmoth Well","mrd","Near Mint","English","","","2023-10-26 21:38:17.963000","279","False","False","0.24"
"1","1","Bloated Contaminator","one","Near Mint","English","","","2023-10-26 21:38:17.963000","159","False","False","2.07"
"2","2","Blood Baron of Vizkopa","ima","Near Mint","English","","","2023-10-26 21:38:17.963000","195","False","False","0.31"
"1","1","Blood Crypt","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","245","False","False","16.02"
"2","2","Blood Hypnotist","vow","Near Mint","English","","","2023-10-26 21:38:17.963000","145","False","False","0.02"
"1","1","Blood Lust","5ed","Near Mint","English","","","2023-10-26 21:38:17.963000","212","False","False","0.18"
"1","1","Blood Mist","emn","Near Mint","English","","","2023-10-26 21:38:17.963000","119","False","False","0.22"
"1","1","Blood Moon","wot","Near Mint","English","","","2023-11-13 22:48:58.877000","40","False","False",""
"1","1","Blood Pact","mid","Near Mint","English","","","2023-10-26 21:38:17.963000","88","False","False","0.08"
"1","1","Blood Servitor","vow","Near Mint","English","","","2023-10-26 21:38:17.963000","252","False","False","0.02"
"2","2","Blood Tribute","c17","Near Mint","English","","","2023-10-26 21:38:17.963000","100","False","False","1.84"
"1","1","Bloodboil Sorcerer","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","164","False","False","0.07"
"1","1","Bloodbond Vampire","e02","Near Mint","English","","","2023-10-26 21:38:17.963000","15","False","False","0.11"
"1","1","Bloodbraid Marauder","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","116","False","False","0.04"
"2","2","Blood-Cursed Knight","ori","Near Mint","English","","","2023-10-26 21:38:17.963000","211","False","False","0.14"
"2","2","Bloodfire Enforcers","frf","Near Mint","English","","","2023-10-26 21:38:17.963000","93","False","False","0.04"
"1","1","Bloodhall Priest","c19","Near Mint","English","","","2023-10-26 21:38:17.963000","188","False","False","0.12"
"2","2","Bloodline Necromancer","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","120","False","False","6.29"
"1","1","Bloodline Pretender","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","350","False","False","0.35"
"1","1","Bloodlord of Vaasgoth","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","121","False","False","0.31"
"1","1","Bloodrage Brawler","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","121","False","False","0.06"
"3","3","Bloodspore Thrinax","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","276","False","False","0.20"
"3","3","Bloodstained Mire","ktk","Near Mint","English","","","2023-10-26 21:38:17.963000","230","False","False","28.57"
"2","2","Bloodthirsty Aerialist","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","136","False","False","0.26"
"3","3","Bloodthirsty Blade","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","854","False","False","0.15"
"1","1","Bloodtithe Harvester","vow","Near Mint","English","","","2023-10-26 21:38:17.963000","232","False","False","0.30"
"1","1","Bloodtracker","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","122","False","False","0.18"
"3","3","Bloodwater Entity","2x2","Near Mint","English","","","2023-10-26 21:38:17.963000","185","False","False","0.05"
"1","1","Blooming Marsh","kld","Near Mint","English","","","2023-10-26 21:38:17.963000","243","False","False","5.52"
"1","1","Blossom Prancer","neo","Near Mint","English","","","2023-10-26 21:38:17.963000","175","False","False","0.04"
"1","1","Blossoming Calm","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","7","False","False","0.12"
"1","1","Blossoming Sands","mom","Near Mint","English","","","2023-10-26 21:38:17.963000","268","False","False","0.08"
"1","1","Blue Dragon","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","49","False","False","0.10"
"1","1","Blue Sun's Twilight","one","Near Mint","English","","","2023-10-26 21:38:17.963000","43","False","False","0.55"
"1","1","Boarded Window","vow","Near Mint","English","","","2023-10-26 21:38:17.963000","253","False","False","0.02"
"2","2","Body of Research","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","168","False","False","0.55"
"1","1","Bogbrew Witch","ima","Near Mint","English","","","2023-10-26 21:38:17.963000","83","False","False","0.08"
"7","7","Bojuka Bog","woc","Near Mint","English","","","2023-10-26 21:38:17.963000","152","False","False","0.99"
"2","2","Bold Plagiarist","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","37","False","False","0.13"
"1","1","Bolrac-Clan Crusher","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","159","False","False","0.02"
"1","1","Bolt Bend","war","Near Mint","English","","","2023-10-26 21:38:17.963000","115","False","False","1.22"
"2","2","Bolt Hound","m21","Near Mint","English","","","2023-10-26 21:38:17.963000","131","False","False","0.19"
"3","3","Boltwing Marauder","dtk","Near Mint","English","","","2023-10-26 21:38:17.963000","214","False","False","0.23"
"1","1","Bond of Discipline","war","Near Mint","English","","","2023-10-26 21:38:17.963000","6","False","False","0.21"
"1","1","Bond of Passion","war","Near Mint","English","","","2023-10-26 21:38:17.963000","116","False","False","0.03"
"4","4","Bone Picker","2xm","Near Mint","English","","","2023-10-26 21:38:17.963000","78","False","False","0.07"
"1","1","Bone Shredder","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","247","False","False","0.04"
"1","1","Bone Splinters","dmu","Near Mint","English","","","2023-10-26 21:38:17.963000","83","False","False","0.03"
"1","1","Bonehoard","nec","Near Mint","English","","","2023-10-26 21:38:17.963000","147","False","False","0.19"
"1","1","Bonescythe Sliver","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","815","False","False","1.01"
"2","2","Bontu's Monument","dmc","Near Mint","English","","","2023-10-26 21:38:17.963000","179","False","False","5.10"
"1","1","Boots of Speed","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","133","False","False","0.05"
"4","4","Boreas Charger","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","79","False","False","0.09"
"1","1","Born to Drive","neo","Near Mint","English","","","2023-10-26 21:38:17.963000","6","False","False","0.05"
"3","3","Boros Charm","onc","Near Mint","English","","","2023-10-26 21:38:17.963000","116","False","False","2.79"
"1","1","Boros Cluestone","cm2","Near Mint","English","","","2023-10-26 21:38:17.963000","175","False","False","0.20"
"1","1","Boros Elite","gk1","Near Mint","English","","","2023-10-26 21:38:17.963000","78","False","False","0.28"
"2","2","Boros Garrison","onc","Near Mint","English","","","2023-10-26 21:38:17.963000","146","False","False","0.17"
